CPU Usage: 0.562149%, Memory Usage: 18.472058%
CPU Usage: 1.863354%, Memory Usage: 18.474358%
CPU Usage: 1.555694%, Memory Usage: 18.471087%
CPU Usage: 0.750000%, Memory Usage: 18.472978%
CPU Usage: 0.936330%, Memory Usage: 18.488108%
CPU Usage: 1.373283%, Memory Usage: 18.513562%
CPU Usage: 1.374141%, Memory Usage: 18.519338%
CPU Usage: 0.687071%, Memory Usage: 18.512796%
CPU Usage: 0.561798%, Memory Usage: 18.522456%
CPU Usage: 1.186758%, Memory Usage: 18.532065%
CPU Usage: 1.000000%, Memory Usage: 18.531248%
CPU Usage: 0.375235%, Memory Usage: 18.525625%
CPU Usage: 0.562500%, Memory Usage: 18.525779%
CPU Usage: 1.371571%, Memory Usage: 18.531861%
CPU Usage: 1.497193%, Memory Usage: 18.537330%
CPU Usage: 0.687930%, Memory Usage: 18.537330%
CPU Usage: 0.749064%, Memory Usage: 18.533650%
CPU Usage: 0.936914%, Memory Usage: 18.543310%
CPU Usage: 1.436602%, Memory Usage: 18.530021%
CPU Usage: 1.127113%, Memory Usage: 18.520360%
CPU Usage: 0.939850%, Memory Usage: 18.562222%
CPU Usage: 7.111666%, Memory Usage: 19.375180%
CPU Usage: 17.839506%, Memory Usage: 20.566888%
CPU Usage: 22.085890%, Memory Usage: 21.045002%
CPU Usage: 30.608482%, Memory Usage: 22.278112%
CPU Usage: 24.784217%, Memory Usage: 22.363931%
CPU Usage: 10.523077%, Memory Usage: 22.459206%
CPU Usage: 7.896360%, Memory Usage: 22.465647%
CPU Usage: 4.723431%, Memory Usage: 22.468509%
CPU Usage: 5.115409%, Memory Usage: 22.490999%
CPU Usage: 7.107232%, Memory Usage: 22.677665%
CPU Usage: 7.218419%, Memory Usage: 22.722185%
CPU Usage: 7.254534%, Memory Usage: 22.839950%
CPU Usage: 11.531308%, Memory Usage: 23.213895%
CPU Usage: 17.992656%, Memory Usage: 23.799807%
CPU Usage: 16.174662%, Memory Usage: 23.904948%
CPU Usage: 8.473520%, Memory Usage: 23.936689%
CPU Usage: 5.816135%, Memory Usage: 23.938733%
CPU Usage: 5.628518%, Memory Usage: 23.942414%
CPU Usage: 5.750000%, Memory Usage: 23.969657%
CPU Usage: 4.696306%, Memory Usage: 23.979266%
CPU Usage: 6.683323%, Memory Usage: 23.788665%
CPU Usage: 8.748481%, Memory Usage: 23.786058%
CPU Usage: 7.258065%, Memory Usage: 23.808394%
CPU Usage: 6.343284%, Memory Usage: 23.854141%
CPU Usage: 5.538270%, Memory Usage: 23.839114%
CPU Usage: 4.010025%, Memory Usage: 23.838245%
CPU Usage: 3.097345%, Memory Usage: 23.839062%
CPU Usage: 3.787879%, Memory Usage: 23.837938%
CPU Usage: 4.265997%, Memory Usage: 23.823831%
CPU Usage: 4.174455%, Memory Usage: 23.832878%
CPU Usage: 4.711717%, Memory Usage: 23.835280%
CPU Usage: 5.613819%, Memory Usage: 23.862984%
CPU Usage: 5.090006%, Memory Usage: 23.865335%
CPU Usage: 5.437500%, Memory Usage: 23.523591%
CPU Usage: 6.109726%, Memory Usage: 23.513930%
CPU Usage: 7.125155%, Memory Usage: 23.455968%
CPU Usage: 6.509609%, Memory Usage: 23.460006%
CPU Usage: 4.231487%, Memory Usage: 23.462970%
CPU Usage: 4.375000%, Memory Usage: 23.468593%
CPU Usage: 4.287516%, Memory Usage: 23.456581%
CPU Usage: 3.906742%, Memory Usage: 23.464606%
CPU Usage: 3.452605%, Memory Usage: 23.467417%
CPU Usage: 3.766478%, Memory Usage: 23.450805%
CPU Usage: 5.137845%, Memory Usage: 23.495018%
CPU Usage: 5.607477%, Memory Usage: 23.524255%
CPU Usage: 5.911637%, Memory Usage: 23.507899%
CPU Usage: 5.437500%, Memory Usage: 23.501357%
CPU Usage: 4.065041%, Memory Usage: 23.511119%
CPU Usage: 4.619226%, Memory Usage: 23.531871%
CPU Usage: 4.613466%, Memory Usage: 23.550783%
CPU Usage: 3.764115%, Memory Usage: 23.545723%
CPU Usage: 4.320601%, Memory Usage: 23.556712%
CPU Usage: 4.940588%, Memory Usage: 23.583087%
CPU Usage: 5.423940%, Memory Usage: 23.593923%
CPU Usage: 5.328377%, Memory Usage: 23.597603%
CPU Usage: 4.122423%, Memory Usage: 23.607110%
CPU Usage: 4.187500%, Memory Usage: 23.599750%
CPU Usage: 4.809494%, Memory Usage: 23.632820%
CPU Usage: 4.505632%, Memory Usage: 23.617384%
CPU Usage: 4.925187%, Memory Usage: 23.642941%
CPU Usage: 4.531152%, Memory Usage: 23.640385%
CPU Usage: 3.802281%, Memory Usage: 23.685416%
CPU Usage: 4.274041%, Memory Usage: 23.668446%
CPU Usage: 4.806492%, Memory Usage: 23.662721%
CPU Usage: 4.931336%, Memory Usage: 23.683320%
CPU Usage: 7.000000%, Memory Usage: 23.727738%
CPU Usage: 10.634328%, Memory Usage: 23.775529%
CPU Usage: 8.084577%, Memory Usage: 23.781253%
CPU Usage: 4.850746%, Memory Usage: 23.780640%
CPU Usage: 4.919054%, Memory Usage: 23.802823%
CPU Usage: 5.996252%, Memory Usage: 23.518633%
CPU Usage: 7.426054%, Memory Usage: 23.542963%
CPU Usage: 5.941846%, Memory Usage: 23.576442%
CPU Usage: 4.396985%, Memory Usage: 23.600210%
CPU Usage: 4.326019%, Memory Usage: 23.589220%
CPU Usage: 5.753596%, Memory Usage: 23.766635%
CPU Usage: 6.683323%, Memory Usage: 23.792294%
CPU Usage: 5.716080%, Memory Usage: 23.874995%
CPU Usage: 5.559065%, Memory Usage: 23.913432%
CPU Usage: 5.189873%, Memory Usage: 23.936791%
CPU Usage: 6.632975%, Memory Usage: 23.929124%
CPU Usage: 15.937500%, Memory Usage: 24.362872%
CPU Usage: 15.505336%, Memory Usage: 24.462390%
CPU Usage: 7.281858%, Memory Usage: 24.488458%
CPU Usage: 6.250000%, Memory Usage: 24.481557%
CPU Usage: 5.025126%, Memory Usage: 24.491320%
CPU Usage: 4.156171%, Memory Usage: 24.494080%
CPU Usage: 4.166667%, Memory Usage: 24.519074%
CPU Usage: 5.444305%, Memory Usage: 24.534408%
CPU Usage: 5.315822%, Memory Usage: 24.591758%
CPU Usage: 4.943680%, Memory Usage: 24.630348%
CPU Usage: 6.028589%, Memory Usage: 24.684119%
CPU Usage: 5.493134%, Memory Usage: 24.678497%
CPU Usage: 4.377736%, Memory Usage: 24.701754%
CPU Usage: 5.043587%, Memory Usage: 24.701294%
CPU Usage: 6.024845%, Memory Usage: 24.736511%
CPU Usage: 4.815510%, Memory Usage: 24.732677%
CPU Usage: 4.095778%, Memory Usage: 24.715708%
CPU Usage: 4.166667%, Memory Usage: 24.709165%
CPU Usage: 5.210295%, Memory Usage: 24.714685%
CPU Usage: 5.454545%, Memory Usage: 24.728537%
CPU Usage: 7.374444%, Memory Usage: 24.718059%
CPU Usage: 8.449809%, Memory Usage: 24.727668%
CPU Usage: 9.577820%, Memory Usage: 24.726288%
CPU Usage: 12.642225%, Memory Usage: 24.743411%
CPU Usage: 14.178168%, Memory Usage: 24.726595%
CPU Usage: 15.480649%, Memory Usage: 24.751794%
CPU Usage: 8.463950%, Memory Usage: 24.785682%
CPU Usage: 3.316646%, Memory Usage: 24.781950%
CPU Usage: 3.243918%, Memory Usage: 24.800862%
CPU Usage: 2.440551%, Memory Usage: 24.800147%
CPU Usage: 4.331683%, Memory Usage: 24.811954%
CPU Usage: 6.621287%, Memory Usage: 24.982161%
CPU Usage: 5.926388%, Memory Usage: 25.036137%
CPU Usage: 3.252033%, Memory Usage: 25.026374%
CPU Usage: 2.445141%, Memory Usage: 25.045235%
CPU Usage: 2.687500%, Memory Usage: 25.023461%
CPU Usage: 3.056769%, Memory Usage: 25.058320%
CPU Usage: 3.179551%, Memory Usage: 25.053925%
CPU Usage: 2.322662%, Memory Usage: 25.059905%
CPU Usage: 3.515380%, Memory Usage: 25.026886%
CPU Usage: 5.572949%, Memory Usage: 25.046718%
CPU Usage: 4.012539%, Memory Usage: 25.025608%
CPU Usage: 1.189731%, Memory Usage: 25.025506%
CPU Usage: 1.130653%, Memory Usage: 25.018963%
CPU Usage: 6.459627%, Memory Usage: 25.147820%
CPU Usage: 6.253870%, Memory Usage: 25.167192%
CPU Usage: 0.996264%, Memory Usage: 25.171281%
CPU Usage: 0.872274%, Memory Usage: 25.148126%
CPU Usage: 1.494396%, Memory Usage: 25.126352%
CPU Usage: 1.499063%, Memory Usage: 25.120116%
CPU Usage: 1.746725%, Memory Usage: 25.132741%
CPU Usage: 1.625000%, Memory Usage: 25.129368%
CPU Usage: 1.631117%, Memory Usage: 25.145417%
CPU Usage: 1.817043%, Memory Usage: 25.119196%
CPU Usage: 1.247661%, Memory Usage: 25.132179%
CPU Usage: 0.934579%, Memory Usage: 25.121496%
CPU Usage: 0.500000%, Memory Usage: 25.108718%
CPU Usage: 1.433915%, Memory Usage: 25.118379%
CPU Usage: 1.433915%, Memory Usage: 25.130952%
CPU Usage: 0.874453%, Memory Usage: 25.141022%
CPU Usage: 1.931464%, Memory Usage: 25.175114%
CPU Usage: 2.979516%, Memory Usage: 25.165761%
CPU Usage: 2.422360%, Memory Usage: 25.177312%
CPU Usage: 1.310044%, Memory Usage: 25.157838%
CPU Usage: 0.682806%, Memory Usage: 25.160803%
CPU Usage: 0.749532%, Memory Usage: 25.139846%
CPU Usage: 1.250000%, Memory Usage: 25.147718%
CPU Usage: 0.689655%, Memory Usage: 25.141175%
CPU Usage: 0.375469%, Memory Usage: 25.150529%
CPU Usage: 0.998129%, Memory Usage: 25.147206%
CPU Usage: 2.677460%, Memory Usage: 25.143220%
CPU Usage: 2.679128%, Memory Usage: 25.136830%
CPU Usage: 1.498127%, Memory Usage: 25.149251%
CPU Usage: 1.374141%, Memory Usage: 25.142708%
CPU Usage: 6.242197%, Memory Usage: 24.737124%
CPU Usage: 6.187500%, Memory Usage: 24.727361%
CPU Usage: 0.563204%, Memory Usage: 24.737942%
CPU Usage: 0.624220%, Memory Usage: 24.728486%
CPU Usage: 1.125000%, Memory Usage: 24.752560%
CPU Usage: 1.501877%, Memory Usage: 24.757723%
CPU Usage: 1.563477%, Memory Usage: 24.767076%
CPU Usage: 1.128527%, Memory Usage: 24.728281%
CPU Usage: 1.383648%, Memory Usage: 24.727259%
CPU Usage: 2.066374%, Memory Usage: 24.710443%
CPU Usage: 1.246883%, Memory Usage: 24.716985%
CPU Usage: 0.375000%, Memory Usage: 24.703543%
CPU Usage: 0.686642%, Memory Usage: 24.698993%
CPU Usage: 1.687500%, Memory Usage: 24.696233%
CPU Usage: 1.313321%, Memory Usage: 24.707785%
CPU Usage: 0.749532%, Memory Usage: 24.707581%
CPU Usage: 1.623985%, Memory Usage: 24.719797%
CPU Usage: 1.938712%, Memory Usage: 24.707376%
CPU Usage: 1.755486%, Memory Usage: 24.693524%
CPU Usage: 1.315789%, Memory Usage: 24.690202%
CPU Usage: 0.811486%, Memory Usage: 24.699607%
CPU Usage: 0.375000%, Memory Usage: 24.693167%
CPU Usage: 1.001879%, Memory Usage: 24.692553%
CPU Usage: 1.127113%, Memory Usage: 24.689231%
CPU Usage: 0.562500%, Memory Usage: 24.698993%
CPU Usage: 1.243781%, Memory Usage: 24.682944%
CPU Usage: 2.551338%, Memory Usage: 24.692655%
CPU Usage: 2.126329%, Memory Usage: 24.686777%
CPU Usage: 1.064496%, Memory Usage: 24.694393%
CPU Usage: 1.125704%, Memory Usage: 24.684631%
CPU Usage: 1.622971%, Memory Usage: 24.706507%
CPU Usage: 1.250000%, Memory Usage: 24.703185%
CPU Usage: 0.438048%, Memory Usage: 24.691889%
CPU Usage: 0.500313%, Memory Usage: 24.676095%
CPU Usage: 1.000625%, Memory Usage: 24.680746%
CPU Usage: 1.810237%, Memory Usage: 24.670830%
CPU Usage: 1.750000%, Memory Usage: 24.680286%
CPU Usage: 1.438399%, Memory Usage: 24.673846%
CPU Usage: 1.996257%, Memory Usage: 24.693575%
CPU Usage: 2.618454%, Memory Usage: 24.657949%
CPU Usage: 1.622971%, Memory Usage: 24.666485%
CPU Usage: 0.375704%, Memory Usage: 24.663163%
CPU Usage: 0.561798%, Memory Usage: 24.672926%
CPU Usage: 1.311680%, Memory Usage: 24.679570%
CPU Usage: 1.250782%, Memory Usage: 24.687033%
CPU Usage: 0.873908%, Memory Usage: 24.688720%
CPU Usage: 1.499063%, Memory Usage: 24.698073%
CPU Usage: 2.432938%, Memory Usage: 24.700527%
CPU Usage: 2.002503%, Memory Usage: 24.706047%
CPU Usage: 1.379310%, Memory Usage: 24.692962%
CPU Usage: 1.186758%, Memory Usage: 24.686624%
CPU Usage: 0.624610%, Memory Usage: 24.680082%
CPU Usage: 1.433915%, Memory Usage: 24.711261%
CPU Usage: 1.619938%, Memory Usage: 24.704718%
CPU Usage: 0.871731%, Memory Usage: 24.714072%
CPU Usage: 1.060512%, Memory Usage: 24.674919%
CPU Usage: 2.130326%, Memory Usage: 24.703083%
CPU Usage: 1.944793%, Memory Usage: 24.693422%
CPU Usage: 1.002506%, Memory Usage: 24.693013%
CPU Usage: 1.001879%, Memory Usage: 24.689691%
CPU Usage: 1.621959%, Memory Usage: 24.689946%
CPU Usage: 1.373283%, Memory Usage: 24.686624%
CPU Usage: 0.500000%, Memory Usage: 24.702060%
CPU Usage: 0.872274%, Memory Usage: 24.682279%
CPU Usage: 1.437500%, Memory Usage: 24.682382%
CPU Usage: 1.564456%, Memory Usage: 24.663163%
CPU Usage: 1.869159%, Memory Usage: 24.675788%
CPU Usage: 1.745636%, Memory Usage: 24.672568%
CPU Usage: 1.562500%, Memory Usage: 24.372993%
CPU Usage: 2.122347%, Memory Usage: 24.350400%
CPU Usage: 1.744548%, Memory Usage: 24.375957%
CPU Usage: 1.181592%, Memory Usage: 24.372635%
CPU Usage: 0.747198%, Memory Usage: 24.379177%
CPU Usage: 1.250782%, Memory Usage: 24.373504%
CPU Usage: 1.312500%, Memory Usage: 24.379739%
CPU Usage: 0.938673%, Memory Usage: 24.382857%
CPU Usage: 1.130653%, Memory Usage: 24.388582%
CPU Usage: 1.066499%, Memory Usage: 24.385413%
CPU Usage: 1.629073%, Memory Usage: 24.371612%
CPU Usage: 1.690670%, Memory Usage: 24.355358%
CPU Usage: 1.125704%, Memory Usage: 24.384084%
CPU Usage: 0.750939%, Memory Usage: 24.368239%
CPU Usage: 0.875547%, Memory Usage: 19.584796%
CPU Usage: 0.562852%, Memory Usage: 19.535369%
CPU Usage: 0.125078%, Memory Usage: 19.519166%
CPU Usage: 0.624220%, Memory Usage: 19.529491%
CPU Usage: 0.691824%, Memory Usage: 19.528367%
CPU Usage: 1.380176%, Memory Usage: 19.527447%
CPU Usage: 0.000000%, Memory Usage: 19.530667%
CPU Usage: 0.437774%, Memory Usage: 19.543548%
CPU Usage: 0.125156%, Memory Usage: 19.550192%
CPU Usage: 1.191223%, Memory Usage: 19.553106%
CPU Usage: 1.438399%, Memory Usage: 19.530258%
CPU Usage: 0.062500%, Memory Usage: 19.555661%
CPU Usage: 0.872274%, Memory Usage: 19.555815%
CPU Usage: 0.125078%, Memory Usage: 19.558830%
CPU Usage: 1.690670%, Memory Usage: 19.557910%
CPU Usage: 0.873908%, Memory Usage: 19.554690%
CPU Usage: 0.811993%, Memory Usage: 19.535318%
CPU Usage: 1.059190%, Memory Usage: 19.991403%
CPU Usage: 3.634085%, Memory Usage: 20.203523%
CPU Usage: 2.944862%, Memory Usage: 20.237718%
CPU Usage: 1.831965%, Memory Usage: 20.260259%
CPU Usage: 2.321205%, Memory Usage: 20.282442%
CPU Usage: 1.627034%, Memory Usage: 20.278660%
CPU Usage: 0.935162%, Memory Usage: 20.297725%
CPU Usage: 0.815558%, Memory Usage: 20.323486%
CPU Usage: 0.754243%, Memory Usage: 20.339434%
CPU Usage: 0.062461%, Memory Usage: 20.339434%
CPU Usage: 1.375000%, Memory Usage: 20.387429%
CPU Usage: 0.249532%, Memory Usage: 20.387480%
CPU Usage: 2.250000%, Memory Usage: 20.451065%
CPU Usage: 1.494396%, Memory Usage: 20.428524%
CPU Usage: 1.429459%, Memory Usage: 20.409459%
CPU Usage: 0.124922%, Memory Usage: 20.428524%
CPU Usage: 0.311915%, Memory Usage: 20.431642%
CPU Usage: 2.118380%, Memory Usage: 20.414928%
CPU Usage: 1.191223%, Memory Usage: 20.419528%
CPU Usage: 0.747198%, Memory Usage: 20.451781%
CPU Usage: 0.248756%, Memory Usage: 20.451781%
CPU Usage: 0.624610%, Memory Usage: 20.438798%
CPU Usage: 1.191970%, Memory Usage: 20.457250%
CPU Usage: 1.248439%, Memory Usage: 20.450707%
CPU Usage: 0.249688%, Memory Usage: 20.438185%
CPU Usage: 0.687500%, Memory Usage: 20.450094%
CPU Usage: 0.374298%, Memory Usage: 20.440434%
CPU Usage: 1.565435%, Memory Usage: 20.440945%
CPU Usage: 1.000625%, Memory Usage: 20.440127%
CPU Usage: 0.312110%, Memory Usage: 20.440127%
CPU Usage: 0.500000%, Memory Usage: 20.436856%
CPU Usage: 0.125000%, Memory Usage: 20.420755%
CPU Usage: 2.180685%, Memory Usage: 20.437009%
CPU Usage: 0.750469%, Memory Usage: 20.423771%
CPU Usage: 0.749064%, Memory Usage: 20.416819%
CPU Usage: 0.249688%, Memory Usage: 20.433891%
CPU Usage: 0.624220%, Memory Usage: 20.433482%
CPU Usage: 1.435705%, Memory Usage: 20.420806%
CPU Usage: 1.250000%, Memory Usage: 20.424333%
CPU Usage: 0.250000%, Memory Usage: 20.424333%
CPU Usage: 0.499064%, Memory Usage: 20.442631%
CPU Usage: 0.993789%, Memory Usage: 20.442631%
CPU Usage: 1.374141%, Memory Usage: 20.439053%
CPU Usage: 1.499063%, Memory Usage: 20.425662%
CPU Usage: 0.249532%, Memory Usage: 20.431744%
CPU Usage: 0.872818%, Memory Usage: 20.438542%
CPU Usage: 0.499064%, Memory Usage: 20.428269%
CPU Usage: 2.487562%, Memory Usage: 20.398163%
CPU Usage: 0.935745%, Memory Usage: 20.400821%
CPU Usage: 0.746269%, Memory Usage: 20.381807%
CPU Usage: 0.246914%, Memory Usage: 20.381807%
CPU Usage: 0.811486%, Memory Usage: 20.381500%
CPU Usage: 0.751409%, Memory Usage: 20.381346%
CPU Usage: 0.813008%, Memory Usage: 20.381346%
CPU Usage: 0.686642%, Memory Usage: 20.391007%
CPU Usage: 0.062461%, Memory Usage: 20.416308%
CPU Usage: 0.873362%, Memory Usage: 20.406188%
CPU Usage: 1.249219%, Memory Usage: 20.425508%
CPU Usage: 1.375000%, Memory Usage: 20.424946%
CPU Usage: 0.062422%, Memory Usage: 20.424946%
CPU Usage: 0.811993%, Memory Usage: 20.425508%
CPU Usage: 0.000000%, Memory Usage: 20.422391%
CPU Usage: 2.183406%, Memory Usage: 20.434198%
CPU Usage: 0.500626%, Memory Usage: 20.437264%
CPU Usage: 0.813008%, Memory Usage: 20.466195%
CPU Usage: 0.062422%, Memory Usage: 20.466195%
CPU Usage: 1.246883%, Memory Usage: 20.467166%
CPU Usage: 1.498127%, Memory Usage: 20.470028%
CPU Usage: 0.563204%, Memory Usage: 20.463435%
CPU Usage: 0.873908%, Memory Usage: 20.456892%
CPU Usage: 0.062422%, Memory Usage: 20.456892%
CPU Usage: 1.059190%, Memory Usage: 20.457710%
CPU Usage: 1.188243%, Memory Usage: 20.472942%
CPU Usage: 1.375000%, Memory Usage: 20.431898%
CPU Usage: 0.062461%, Memory Usage: 20.431898%
CPU Usage: 0.812500%, Memory Usage: 20.420755%
CPU Usage: 0.187500%, Memory Usage: 20.449634%
CPU Usage: 1.998751%, Memory Usage: 20.423106%
CPU Usage: 0.563204%, Memory Usage: 20.422902%
CPU Usage: 0.812500%, Memory Usage: 20.454796%
CPU Usage: 0.062422%, Memory Usage: 20.445136%
CPU Usage: 0.249377%, Memory Usage: 20.438593%
CPU Usage: 1.743462%, Memory Usage: 20.460521%
CPU Usage: 0.997506%, Memory Usage: 20.457045%
CPU Usage: 0.871731%, Memory Usage: 20.450605%
CPU Usage: 0.249688%, Memory Usage: 20.450247%
CPU Usage: 0.625782%, Memory Usage: 20.463486%
CPU Usage: 1.621959%, Memory Usage: 20.472788%
CPU Usage: 1.312500%, Memory Usage: 20.433738%
CPU Usage: 0.311915%, Memory Usage: 20.433738%
CPU Usage: 0.500313%, Memory Usage: 20.426837%
CPU Usage: 0.374298%, Memory Usage: 20.430058%
CPU Usage: 1.628053%, Memory Usage: 20.449072%
CPU Usage: 0.314070%, Memory Usage: 20.439207%
CPU Usage: 0.187383%, Memory Usage: 20.442427%
CPU Usage: 0.625391%, Memory Usage: 20.429955%
CPU Usage: 0.125078%, Memory Usage: 20.462310%
CPU Usage: 1.880878%, Memory Usage: 20.461186%
CPU Usage: 0.750000%, Memory Usage: 20.464303%
CPU Usage: 0.872274%, Memory Usage: 20.492927%
CPU Usage: 0.561097%, Memory Usage: 20.492927%
CPU Usage: 0.625391%, Memory Usage: 20.483675%
CPU Usage: 0.878845%, Memory Usage: 20.486793%
CPU Usage: 1.495327%, Memory Usage: 20.476673%
CPU Usage: 0.125078%, Memory Usage: 20.476264%
CPU Usage: 0.438322%, Memory Usage: 20.473504%
CPU Usage: 0.312500%, Memory Usage: 20.454490%
CPU Usage: 1.318267%, Memory Usage: 20.453723%
CPU Usage: 0.937500%, Memory Usage: 20.459550%
CPU Usage: 0.186916%, Memory Usage: 20.462412%
CPU Usage: 0.872818%, Memory Usage: 20.459294%
CPU Usage: 0.062461%, Memory Usage: 20.459090%
CPU Usage: 1.632141%, Memory Usage: 20.465684%
CPU Usage: 0.563557%, Memory Usage: 20.449276%
CPU Usage: 1.057872%, Memory Usage: 20.445903%
CPU Usage: 0.186800%, Memory Usage: 20.448918%
CPU Usage: 0.875000%, Memory Usage: 20.420142%
CPU Usage: 1.127113%, Memory Usage: 20.422595%
CPU Usage: 1.620948%, Memory Usage: 20.419630%
CPU Usage: 0.499376%, Memory Usage: 20.422544%
CPU Usage: 1.120797%, Memory Usage: 20.425662%
CPU Usage: 0.125000%, Memory Usage: 20.431795%
CPU Usage: 1.253133%, Memory Usage: 20.448203%
CPU Usage: 1.252348%, Memory Usage: 20.434198%
CPU Usage: 0.000000%, Memory Usage: 20.434198%
CPU Usage: 1.247661%, Memory Usage: 20.444063%
CPU Usage: 0.062461%, Memory Usage: 20.446976%
CPU Usage: 1.877347%, Memory Usage: 20.446720%
CPU Usage: 0.625782%, Memory Usage: 20.442887%
CPU Usage: 0.687500%, Memory Usage: 20.409970%
CPU Usage: 0.000000%, Memory Usage: 20.409970%
CPU Usage: 0.625782%, Memory Usage: 20.403376%
CPU Usage: 1.002506%, Memory Usage: 20.416461%
CPU Usage: 1.190476%, Memory Usage: 20.415899%
CPU Usage: 0.249532%, Memory Usage: 20.419119%
CPU Usage: 0.749532%, Memory Usage: 20.441098%
CPU Usage: 0.125078%, Memory Usage: 20.440996%
CPU Usage: 1.312500%, Memory Usage: 20.484800%
CPU Usage: 1.929060%, Memory Usage: 20.474271%
CPU Usage: 0.124688%, Memory Usage: 20.474066%
CPU Usage: 2.679128%, Memory Usage: 20.442631%
CPU Usage: 0.124766%, Memory Usage: 20.441814%
CPU Usage: 1.875000%, Memory Usage: 20.451678%
CPU Usage: 0.749064%, Memory Usage: 20.448101%
CPU Usage: 0.687930%, Memory Usage: 20.470028%
CPU Usage: 0.124766%, Memory Usage: 20.470028%
CPU Usage: 0.812500%, Memory Usage: 20.472993%
CPU Usage: 0.815558%, Memory Usage: 20.473351%
CPU Usage: 1.495327%, Memory Usage: 20.471766%
CPU Usage: 0.124844%, Memory Usage: 20.471766%
CPU Usage: 1.121495%, Memory Usage: 20.475395%
CPU Usage: 0.187617%, Memory Usage: 20.455563%
CPU Usage: 1.063830%, Memory Usage: 20.455563%
CPU Usage: 1.433915%, Memory Usage: 20.468597%
CPU Usage: 0.374065%, Memory Usage: 20.464815%
CPU Usage: 0.810979%, Memory Usage: 20.474679%
CPU Usage: 0.436954%, Memory Usage: 20.487100%
CPU Usage: 1.500938%, Memory Usage: 20.499929%
CPU Usage: 0.687500%, Memory Usage: 20.529013%
CPU Usage: 0.813008%, Memory Usage: 20.493336%
CPU Usage: 0.374298%, Memory Usage: 20.496556%
CPU Usage: 1.185278%, Memory Usage: 20.492876%
CPU Usage: 0.751409%, Memory Usage: 20.477082%
CPU Usage: 1.436602%, Memory Usage: 20.486589%
CPU Usage: 0.124766%, Memory Usage: 20.489502%
CPU Usage: 0.874453%, Memory Usage: 20.496658%
CPU Usage: 0.312500%, Memory Usage: 20.468393%
CPU Usage: 1.931464%, Memory Usage: 20.471817%
CPU Usage: 1.311680%, Memory Usage: 20.514446%
CPU Usage: 0.187383%, Memory Usage: 20.507239%
CPU Usage: 0.996885%, Memory Usage: 20.480762%
CPU Usage: 0.684932%, Memory Usage: 20.483727%
CPU Usage: 2.052239%, Memory Usage: 20.477082%
CPU Usage: 1.181592%, Memory Usage: 20.477082%
CPU Usage: 0.562500%, Memory Usage: 20.460981%
CPU Usage: 0.187735%, Memory Usage: 20.480046%
CPU Usage: 0.996885%, Memory Usage: 20.486333%
CPU Usage: 1.125000%, Memory Usage: 20.480149%
CPU Usage: 1.249219%, Memory Usage: 20.499316%
CPU Usage: 0.869025%, Memory Usage: 20.499009%
CPU Usage: 0.935162%, Memory Usage: 20.524771%
CPU Usage: 0.250000%, Memory Usage: 20.524771%
CPU Usage: 1.496259%, Memory Usage: 20.528195%
CPU Usage: 1.000000%, Memory Usage: 20.537089%
CPU Usage: 0.124844%, Memory Usage: 20.537089%
CPU Usage: 0.998752%, Memory Usage: 20.569290%
CPU Usage: 0.062539%, Memory Usage: 20.568984%
CPU Usage: 1.750000%, Memory Usage: 20.536782%
CPU Usage: 0.812500%, Memory Usage: 20.553036%
CPU Usage: 0.624610%, Memory Usage: 20.529422%
CPU Usage: 0.561798%, Memory Usage: 20.535862%
CPU Usage: 0.500939%, Memory Usage: 20.493745%
CPU Usage: 1.186017%, Memory Usage: 20.473708%
CPU Usage: 1.495327%, Memory Usage: 20.493183%
CPU Usage: 0.498132%, Memory Usage: 20.493183%
CPU Usage: 0.936330%, Memory Usage: 20.483215%
CPU Usage: 0.561447%, Memory Usage: 20.466450%
CPU Usage: 1.561524%, Memory Usage: 20.462361%
CPU Usage: 0.501253%, Memory Usage: 20.462208%
CPU Usage: 0.374298%, Memory Usage: 20.491291%
CPU Usage: 0.811993%, Memory Usage: 20.487509%
CPU Usage: 0.187149%, Memory Usage: 20.480864%
CPU Usage: 1.625000%, Memory Usage: 20.477235%
CPU Usage: 0.749532%, Memory Usage: 20.477133%
CPU Usage: 0.687930%, Memory Usage: 20.467575%
CPU Usage: 0.249844%, Memory Usage: 20.467575%
CPU Usage: 0.750939%, Memory Usage: 20.464201%
CPU Usage: 1.310044%, Memory Usage: 20.466552%
CPU Usage: 1.063164%, Memory Usage: 20.479280%
CPU Usage: 0.311915%, Memory Usage: 20.505296%
CPU Usage: 1.307597%, Memory Usage: 20.512197%
CPU Usage: 0.250000%, Memory Usage: 20.475139%
CPU Usage: 1.563477%, Memory Usage: 20.487867%
CPU Usage: 0.438871%, Memory Usage: 20.493949%
CPU Usage: 0.996264%, Memory Usage: 20.488225%
CPU Usage: 0.499376%, Memory Usage: 20.487611%
CPU Usage: 0.437774%, Memory Usage: 20.487304%
CPU Usage: 0.876644%, Memory Usage: 20.483727%
CPU Usage: 0.438322%, Memory Usage: 20.474066%
CPU Usage: 0.687500%, Memory Usage: 20.503405%
CPU Usage: 0.250000%, Memory Usage: 20.522266%
CPU Usage: 0.998752%, Memory Usage: 20.519199%
CPU Usage: 0.439147%, Memory Usage: 20.519097%
CPU Usage: 1.559576%, Memory Usage: 20.502536%
CPU Usage: 0.062461%, Memory Usage: 20.505756%
